system	Dodano do koszyka EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY.	inform(productname=wino, price=178pln, brandname=EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY)
system	Polecamy również produkty dostępne w promocji.	offer(promotion)
system	Czy chcesz zamówić coś jeszcze?	request(all)
user	A co jest w promocji?	request(promotion)
system	"Goya Oliwki Gordales Z Pestką 358 Ml 7,49zł
Violife Plastry Smak Wędzony 100 G 8,29 zł
Hortex Sok 100% Jabłko Butelka Apet 300 Ml - 2,79 zł
Szynka Dojrzewająca Plastry 100G Łuków - 11,29 zł
Pomidory suszone w oleju 4,1kg Helcom - Helcom 114,49 zł
Bakoma Ave Vege Banan Z Nutą Wanilii 150 G - 4,89 zł
Malina Z Sokiem Cytrynowym 225 Ml 4Tea - 8,79 zł
Chorizo Sarta Pikantne 200G - 14.99 zł
Maluta Ser Moja Gouda 45 % Tł Bez Barwników I Konserwantów 600g 25,43 zł
Lay'S Oven Baked Chantarelles In A Cream Sauce 125 G 8,39 zł"	inform(promotion)
user	Chcę szynkę dojrzewającą jeszcze. Macie otwieracz do wina?	inform(productname=szynka)&inform(productname=otwieracz do wina)
system	Dodano do koszyka Szynka Dojrzewająca Plastry 100G Łuków.	inform(productname=szynka)
system	Aktualnie dostępne są: Prosty korkociąg ręczny, korkociąg automatyczny.	inform(productname=otwieracz do wina, count=2)
user	Tak, chcę korkociąg automatyczny, ile kosztuje?	request(productname=otwieracz do wina, type=automatyczny, price)
system	Cena korkociągu automatycznego: 39,99 zł.	inform(price)
user	Poproszę spakować, co mam w koszyku aktualnie ?	request(cart)
system	"Produkty dodane do koszyka:

-Mleko zwykłe, 

-chleb żytni, 

-EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY.

-Szynka Dojrzewająca Plastry 100G Łuków

-korkociąg automatyczny."	inform(cart)
user	I ile to wyszło?	request(cartprice)
system	Cena produktów w koszyku: 213,79 zł. Czy chcesz przejść do kasy?	inform(cartprice)&request(payment)
user	Tak, czy przywozicie zamówienia na adres?	affirm()&inform(delivery)
system	"Formy dostawy:

dostawa do domu
dostawa do paczkomatu
odbiór osobisty"	inform(delivery)
user	To ja chcę dostawę do domu, i chcę 2 butelki tego wina z mojego koszyka jednak	inform(delivery=dostawa do domu)&inform(productname=wino, price=178pln, brandname=EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY)
system	Dodano do koszyka EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY.	inform(productname=wino, price=178pln, brandname=EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY)
system	Cena produktów w koszyku: 393,79 zł. Proszę podać adres dostawy	inform(cartprice)&request(address)
user	ul. Banananana 69 Poznań	inform(address=ul. Banananana 69 Poznań)
user	Można płacić online?	request(payment)
system	"Dostępne formy płatności:

-Blik, 
-przelew tradycyjny

-gotówka przy odbiorze

-PayPal

-PayU

-dotpay

-Apple Pay/Google Pay"	request(paymentmethod)
user	To zapłacę gotówką przy odbiorze. Kiedy będzie dostawa?	inform(paymentmethod=gotówka)&request(delivery, time)
system	Dostawa na adres: ul. Banananana 69 Poznań zostanie dostarczona w okolicach godz. 11:05 - 11:15.	inform(delivery, time)
system	Zamówienie przyjęte, proszę przygotować 393,79 zł w gotówce przy odbiorze.	inform(summary)
user	Wtedy mnie nie będzie w domu. Może być po 12:00?	inform(delivery, time=12:00)
system	Zmiana godziny dostawy na godz. 12:00.	inform(delivery, time=12:00)
user	Super, dziękuję	bye()
system	"Dziękujemy za skorzystanie z usług sklepu spożywczego ""Surykatka""."	bye()
user	Chciałbym anulować zamówienie	inform(delivery, flag = cancel)
system	Czy na pewno chcesz anulować całe zamówienie?	request(affirm)
user	W sumie to nie, chciałbym tylko zostawić wino z mojego koszyka	negate()&inform(cart, flag = reset)&inform(productname=wino, price=178pln, brandname=EINS ZWEI ZERO | SPARKLING RIESLING 0% | DOLINA RENU, NIEMCY, count=2)
system	"Usunięto z koszyka 

-Mleko zwykłe, 

-chleb żytni, 

-Szynka Dojrzewająca Plastry 100G Łuków

-korkociąg automatyczny."	inform(cart)
system	Dostawa zostanie dostarczona o godzinie 12:00. Forma płatności: gotówka przy odbiorze.	inform(summary)
user	Oki, dziękuję	bye()
system	"Dziękujemy za skorzystanie z usług sklepu spożywczego ""Surykatka""."	bye()
